# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    6.006783e+02    5.935055e+03   -3.838483e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.973792e+02    6.194061e+03   -4.394292e+02    0.000000e+00    0.000000e+00    0.000000e+00
  32    5.973792e+02    6.194061e+03   -4.394292e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.929759e+02    6.470651e+03   -4.969332e+02    0.000000e+00    0.000000e+00    0.000000e+00
  33    5.929759e+02    6.470651e+03   -4.969332e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.864716e+02    6.741563e+03   -5.592935e+02    0.000000e+00    0.000000e+00    0.000000e+00
  34    5.864716e+02    6.741563e+03   -5.592935e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.775454e+02    6.977442e+03   -6.288043e+02    0.000000e+00    0.000000e+00    0.000000e+00
  35    5.775454e+02    6.977442e+03   -6.288043e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.668546e+02    7.136338e+03   -7.022143e+02    0.000000e+00    0.000000e+00    0.000000e+00
  36    5.668546e+02    7.136338e+03   -7.022143e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.543012e+02    7.204103e+03   -7.685105e+02    0.000000e+00    0.000000e+00    0.000000e+00
  37    5.543012e+02    7.204103e+03   -7.685105e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.391609e+02    7.186853e+03   -8.188928e+02    0.000000e+00    0.000000e+00    0.000000e+00
  38    5.391609e+02    7.186853e+03   -8.188928e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.204346e+02    7.104645e+03   -8.541738e+02    0.000000e+00    0.000000e+00    0.000000e+00
  39    5.204346e+02    7.104645e+03   -8.541738e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.977891e+02    6.972952e+03   -8.727787e+02    0.000000e+00    0.000000e+00    0.000000e+00
  40    4.977891e+02    6.972952e+03   -8.727787e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.708332e+02    6.790823e+03   -8.756878e+02    0.000000e+00    0.000000e+00    0.000000e+00
  41    4.708332e+02    6.790823e+03   -8.756878e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.390412e+02    6.564523e+03   -8.677620e+02    0.000000e+00    0.000000e+00    0.000000e+00
  42    4.390412e+02    6.564523e+03   -8.677620e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.016208e+02    6.304492e+03   -8.514060e+02    0.000000e+00    0.000000e+00    0.000000e+00
  43    4.016208e+02    6.304492e+03   -8.514060e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.569579e+02    6.004559e+03   -8.245817e+02    0.000000e+00    0.000000e+00    0.000000e+00
  44    3.569579e+02    6.004559e+03   -8.245817e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.037208e+02    5.652038e+03   -7.828932e+02    0.000000e+00    0.000000e+00    0.000000e+00
  45    3.037208e+02    5.652038e+03   -7.828932e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.407801e+02    5.225525e+03   -7.236420e+02    0.000000e+00    0.000000e+00    0.000000e+00
  46    2.407801e+02    5.225525e+03   -7.236420e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.699980e+02    4.646236e+03   -6.400951e+02    0.000000e+00    0.000000e+00    0.000000e+00
  47    1.699980e+02    4.646236e+03   -6.400951e+02    0.000000e+00    0.000000e+00    0.000000e+00    9.847241e+01    3.739902e+03   -5.117038e+02    0.000000e+00    0.000000e+00    0.000000e+00
  48    9.847241e+01    3.739902e+03   -5.117038e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.255339e+01    2.435279e+03   -3.306513e+02    0.000000e+00    0.000000e+00    0.000000e+00
  49    3.255339e+01    2.435279e+03   -3.306513e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
