# Node_num    Fx      Fy      Fz      Mx      My      Mz 
  59   -1.134013e+02    1.045338e-01    1.341053e+04    1.936273e+02   -2.002027e+03    1.899579e+00
  60   -1.066923e+02    3.533615e-02    1.348857e+04    2.077441e+02   -2.043992e+03    2.068974e+00
  61   -1.001961e+02    5.711723e-02    1.354555e+04    2.217291e+02   -2.062391e+03    2.089639e+00
  62   -9.372417e+01    1.713510e-01    1.358127e+04    2.365311e+02   -2.057075e+03    1.936216e+00
  63   -8.736075e+01    2.138696e-01    1.359494e+04    2.504232e+02   -2.047282e+03    1.925891e+00
  64   -8.002113e+01    3.042727e-02    1.357827e+04    2.634841e+02   -2.055846e+03    1.865668e+00
  65   -6.937165e+01    1.095496e-01    1.344145e+04    2.732399e+02   -2.234034e+03    1.795379e+00
  66   -5.813413e+01    1.669973e-01    1.322347e+04    2.791707e+02   -2.503441e+03    1.746928e+00
  67   -4.716730e+01    1.754744e-01    1.297941e+04    2.852209e+02   -2.758000e+03    1.703371e+00
  68   -3.622290e+01   -1.498908e-01    1.270890e+04    2.908485e+02   -2.998215e+03    1.940526e+00
  69   -2.503938e+01    1.290017e-01    1.238231e+04    2.966034e+02   -3.270777e+03    1.767122e+00
  70   -1.423673e+01    1.681199e-01    1.202545e+04    3.009333e+02   -3.529377e+03    1.841070e+00
  71   -3.730452e+00    2.136645e-01    1.164736e+04    3.052201e+02   -3.756187e+03    1.977176e+00
  72    4.558114e+00   -6.515712e-01    1.127245e+04    3.096804e+02   -3.887192e+03    4.390447e+00
  73    7.369065e+00    2.164418e-01    1.094646e+04    3.197253e+02   -3.929373e+03    3.124404e+00
  74    1.249988e+01    2.611507e-01    1.063236e+04    3.305855e+02   -3.898733e+03    3.361915e+00
  75    1.747972e+01    3.191294e-01    1.030418e+04    3.407369e+02   -3.855361e+03    3.680204e+00
  76    1.964926e+01   -1.393758e+00    9.976336e+03    3.496623e+02   -3.761498e+03    5.414173e+00
  77    1.788460e+01    1.107402e-01    9.533605e+03    3.557731e+02   -3.589113e+03    4.738997e+00
  78    1.932172e+01    1.714693e-01    9.085618e+03    3.582148e+02   -3.370519e+03    4.846838e+00
  79    2.061645e+01    1.962314e-01    8.631049e+03    3.584934e+02   -3.153462e+03    5.013983e+00
  80    2.014828e+01   -1.062490e-01    8.168089e+03    3.550768e+02   -2.932877e+03    5.450613e+00
  81    1.803274e+01    1.296114e-02    7.667594e+03    3.449167e+02   -2.700463e+03    5.501322e+00
  82    1.799713e+01    1.009571e-01    7.144595e+03    3.278361e+02   -2.459983e+03    5.338689e+00
  83    1.792545e+01    1.004130e-01    6.623321e+03    3.086741e+02   -2.227032e+03    5.252017e+00
  84    1.765109e+01    1.319394e-01    6.106012e+03    2.879350e+02   -2.003453e+03    5.229693e+00
  85    1.165591e+01    4.409789e-01    5.599832e+03    2.638016e+02   -1.774751e+03    6.054926e+00
  86    7.599560e+00   -4.560437e-01    5.148606e+03    2.400999e+02   -1.558303e+03    4.538250e+00
  87    7.190483e+00   -4.487275e-01    4.703986e+03    2.153926e+02   -1.348726e+03    3.796148e+00
  88    6.771257e+00   -4.290817e-01    4.269623e+03    1.914846e+02   -1.157527e+03    3.145364e+00
  89    6.330676e+00   -3.621224e-01    3.846611e+03    1.686395e+02   -9.840593e+02    2.583472e+00
