# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  30    5.343218e+02    1.249454e+03   -5.549556e+00   -5.956797e+01    3.189146e+01    1.444881e+03    5.450892e+02    1.341304e+03   -6.415685e+00   -6.020587e+01    3.171913e+01    1.516194e+03
  31    5.450892e+02    1.341304e+03   -6.415685e+00   -6.020587e+01    3.171913e+01    1.516194e+03    5.572539e+02    1.443426e+03   -7.192724e+00   -6.024535e+01    3.119962e+01    1.593609e+03
  32    5.572539e+02    1.443426e+03   -7.192724e+00   -6.024535e+01    3.119962e+01    1.593609e+03    5.705657e+02    1.551274e+03   -7.876417e+00   -5.900992e+01    3.015317e+01    1.664056e+03
  33    5.705657e+02    1.551274e+03   -7.876417e+00   -5.900992e+01    3.015317e+01    1.664056e+03    5.882622e+02    1.672302e+03   -8.911140e+00   -5.651907e+01    2.912808e+01    1.735233e+03
  34    5.882622e+02    1.672302e+03   -8.911140e+00   -5.651907e+01    2.912808e+01    1.735233e+03    6.030290e+02    1.793316e+03   -1.065094e+01   -5.262221e+01    2.845154e+01    1.811097e+03
  35    6.030290e+02    1.793316e+03   -1.065094e+01   -5.262221e+01    2.845154e+01    1.811097e+03    6.142057e+02    1.904887e+03   -1.312352e+01   -4.671218e+01    2.799977e+01    1.877964e+03
  36    6.142057e+02    1.904887e+03   -1.312352e+01   -4.671218e+01    2.799977e+01    1.877964e+03    6.232685e+02    2.017318e+03   -1.656317e+01   -3.898433e+01    2.804526e+01    1.948811e+03
  37    6.232685e+02    2.017318e+03   -1.656317e+01   -3.898433e+01    2.804526e+01    1.948811e+03    6.301701e+02    2.127899e+03   -2.086096e+01   -2.981353e+01    2.858186e+01    2.014850e+03
  38    6.301701e+02    2.127899e+03   -2.086096e+01   -2.981353e+01    2.858186e+01    2.014850e+03    6.335783e+02    2.234207e+03   -2.581516e+01   -2.029766e+01    2.973382e+01    2.075190e+03
  39    6.335783e+02    2.234207e+03   -2.581516e+01   -2.029766e+01    2.973382e+01    2.075190e+03    6.353433e+02    2.339159e+03   -3.154550e+01   -1.082377e+01    3.166942e+01    2.130352e+03
  40    6.353433e+02    2.339159e+03   -3.154550e+01   -1.082377e+01    3.166942e+01    2.130352e+03    6.351185e+02    2.440988e+03   -3.769972e+01   -2.800002e+00    3.439822e+01    2.180050e+03
  41    6.351185e+02    2.440988e+03   -3.769972e+01   -2.800002e+00    3.439822e+01    2.180050e+03    6.345650e+02    2.543353e+03   -4.417239e+01    3.320810e+00    3.780357e+01    2.224355e+03
  42    6.345650e+02    2.543353e+03   -4.417239e+01    3.320810e+00    3.780357e+01    2.224355e+03    6.336187e+02    2.639135e+03   -5.155299e+01    1.008472e+01    4.179226e+01    2.263405e+03
  43    6.336187e+02    2.639135e+03   -5.155299e+01    1.008472e+01    4.179226e+01    2.263405e+03    6.324926e+02    2.736471e+03   -5.968618e+01    1.668737e+01    4.626301e+01    2.297886e+03
  44    6.324926e+02    2.736471e+03   -5.968618e+01    1.668737e+01    4.626301e+01    2.297886e+03    6.312325e+02    2.834886e+03   -6.818751e+01    2.170316e+01    5.116983e+01    2.328291e+03
  45    6.312325e+02    2.834886e+03   -6.818751e+01    2.170316e+01    5.116983e+01    2.328291e+03    6.299345e+02    2.934023e+03   -7.710648e+01    2.513031e+01    5.650862e+01    2.355548e+03
