# ; 1/2 chord locations of the cross-sections
# ; node  X_coordinate[m]	Y_coordinate[m]	Z_coordinate[m]	Twist[deg.]
76	-6.493050e-01	-1.155132e+00	8.184535e+01	4.850500e-01
77	-6.330550e-01	-1.243962e+00	8.325325e+01	6.510020e-01
78	-6.170010e-01	-1.334161e+00	8.464380e+01	8.256080e-01
79	-6.012160e-01	-1.425753e+00	8.601601e+01	1.006353e+00
80	-5.857450e-01	-1.518606e+00	8.736894e+01	1.189343e+00
81	-5.705940e-01	-1.612359e+00	8.870166e+01	1.368550e+00
82	-5.557690e-01	-1.706650e+00	9.001326e+01	1.538247e+00
83	-5.412650e-01	-1.801113e+00	9.130283e+01	1.693271e+00
84	-5.270540e-01	-1.895336e+00	9.256951e+01	1.829096e+00
85	-5.130990e-01	-1.988913e+00	9.381243e+01	1.941783e+00
86	-4.993610e-01	-2.081486e+00	9.503075e+01	2.028362e+00
87	-4.857160e-01	-2.172970e+00	9.622362e+01	2.090662e+00
88	-4.720030e-01	-2.263422e+00	9.739020e+01	2.133082e+00
89	-4.580940e-01	-2.352875e+00	9.852966e+01	2.159638e+00
90	-4.440310e-01	-2.441309e+00	9.964121e+01	2.173242e+00
91	-4.299690e-01	-2.528659e+00	1.007241e+02	2.175988e+00
92	-4.160660e-01	-2.614849e+00	1.017775e+02	2.169762e+00
93	-4.026920e-01	-2.699795e+00	1.028007e+02	2.156070e+00
94	-3.902990e-01	-2.783407e+00	1.037931e+02	2.136159e+00
95	-3.791940e-01	-2.865573e+00	1.047539e+02	2.111133e+00
96	-3.692410e-01	-2.946136e+00	1.056825e+02	2.081807e+00
97	-3.601840e-01	-3.024925e+00	1.065782e+02	2.048876e+00
98	-3.516270e-01	-3.101751e+00	1.074404e+02	2.012856e+00
99	-3.428870e-01	-3.176392e+00	1.082685e+02	1.973969e+00
100	-3.334000e-01	-3.248637e+00	1.090620e+02	1.932469e+00
101	-3.228230e-01	-3.318302e+00	1.098203e+02	1.888722e+00
102	-3.109790e-01	-3.385221e+00	1.105429e+02	1.843166e+00
103	-2.977870e-01	-3.449244e+00	1.112292e+02	1.796257e+00
104	-2.832490e-01	-3.510228e+00	1.118788e+02	1.748463e+00
105	-2.674520e-01	-3.568047e+00	1.124913e+02	1.700268e+00
106	-2.505640e-01	-3.622585e+00	1.130662e+02	1.652174e+00
107	-2.328140e-01	-3.673740e+00	1.136032e+02	1.604685e+00
108	-2.144780e-01	-3.721421e+00	1.141018e+02	1.558304e+00
109	-1.958690e-01	-3.765545e+00	1.145617e+02	1.513524e+00
110	-1.773240e-01	-3.806042e+00	1.149826e+02	1.470825e+00
111	-1.591910e-01	-3.842850e+00	1.153643e+02	1.430663e+00
112	-1.418210e-01	-3.875913e+00	1.157064e+02	1.393470e+00
113	-1.255570e-01	-3.905186e+00	1.160088e+02	1.359648e+00
114	-1.107240e-01	-3.930629e+00	1.162713e+02	1.329559e+00
115	-9.762300e-02	-3.952210e+00	1.164937e+02	1.303529e+00
116	-8.651700e-02	-3.969902e+00	1.166758e+02	1.281838e+00
117	-7.763500e-02	-3.983684e+00	1.168176e+02	1.264720e+00
118	-7.115700e-02	-3.993539e+00	1.169189e+02	1.252359e+00
119	-6.721600e-02	-3.999457e+00	1.169797e+02	1.244889e+00
120	-6.589400e-02	-4.001430e+00	1.170000e+02	1.242390e+00
