# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  32    5.927441e+02    6.103885e+03    3.770078e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.928418e+02    6.393115e+03    4.213185e+02    0.000000e+00    0.000000e+00    0.000000e+00
  33    5.928418e+02    6.393115e+03    4.213185e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.918817e+02    6.681656e+03    4.672872e+02    0.000000e+00    0.000000e+00    0.000000e+00
  34    5.918817e+02    6.681656e+03    4.672872e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.896269e+02    6.940796e+03    5.079911e+02    0.000000e+00    0.000000e+00    0.000000e+00
  35    5.896269e+02    6.940796e+03    5.079911e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.864586e+02    7.128775e+03    5.378680e+02    0.000000e+00    0.000000e+00    0.000000e+00
  36    5.864586e+02    7.128775e+03    5.378680e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.817038e+02    7.229171e+03    5.608544e+02    0.000000e+00    0.000000e+00    0.000000e+00
  37    5.817038e+02    7.229171e+03    5.608544e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.739938e+02    7.244404e+03    5.809607e+02    0.000000e+00    0.000000e+00    0.000000e+00
  38    5.739938e+02    7.244404e+03    5.809607e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.619825e+02    7.193510e+03    5.965267e+02    0.000000e+00    0.000000e+00    0.000000e+00
  39    5.619825e+02    7.193510e+03    5.965267e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.450183e+02    7.090334e+03    6.091951e+02    0.000000e+00    0.000000e+00    0.000000e+00
  40    5.450183e+02    7.090334e+03    6.091951e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.224896e+02    6.934061e+03    6.158892e+02    0.000000e+00    0.000000e+00    0.000000e+00
  41    5.224896e+02    6.934061e+03    6.158892e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.937136e+02    6.729117e+03    6.112433e+02    0.000000e+00    0.000000e+00    0.000000e+00
  42    4.937136e+02    6.729117e+03    6.112433e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.580135e+02    6.486557e+03    5.960929e+02    0.000000e+00    0.000000e+00    0.000000e+00
  43    4.580135e+02    6.486557e+03    5.960929e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.140498e+02    6.201147e+03    5.728750e+02    0.000000e+00    0.000000e+00    0.000000e+00
  44    4.140498e+02    6.201147e+03    5.728750e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.604775e+02    5.861903e+03    5.452076e+02    0.000000e+00    0.000000e+00    0.000000e+00
  45    3.604775e+02    5.861903e+03    5.452076e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.961267e+02    5.449712e+03    5.120894e+02    0.000000e+00    0.000000e+00    0.000000e+00
  46    2.961267e+02    5.449712e+03    5.120894e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.216298e+02    4.880407e+03    4.636230e+02    0.000000e+00    0.000000e+00    0.000000e+00
  47    2.216298e+02    4.880407e+03    4.636230e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.419401e+02    3.967839e+03    3.806980e+02    0.000000e+00    0.000000e+00    0.000000e+00
  48    1.419401e+02    3.967839e+03    3.806980e+02    0.000000e+00    0.000000e+00    0.000000e+00    6.144181e+01    2.620545e+03    2.538158e+02    0.000000e+00    0.000000e+00    0.000000e+00
  49    6.144181e+01    2.620545e+03    2.538158e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
