# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    5.915611e+02    5.566777e+03   -3.337597e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.884980e+02    5.772512e+03   -3.784142e+02    0.000000e+00    0.000000e+00    0.000000e+00
  32    5.884980e+02    5.772512e+03   -3.784142e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.858498e+02    6.012532e+03   -4.251062e+02    0.000000e+00    0.000000e+00    0.000000e+00
  33    5.858498e+02    6.012532e+03   -4.251062e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.816670e+02    6.250340e+03   -4.755036e+02    0.000000e+00    0.000000e+00    0.000000e+00
  34    5.816670e+02    6.250340e+03   -4.755036e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.747552e+02    6.453756e+03   -5.315037e+02    0.000000e+00    0.000000e+00    0.000000e+00
  35    5.747552e+02    6.453756e+03   -5.315037e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.647212e+02    6.583563e+03   -5.906838e+02    0.000000e+00    0.000000e+00    0.000000e+00
  36    5.647212e+02    6.583563e+03   -5.906838e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.513957e+02    6.630943e+03   -6.436461e+02    0.000000e+00    0.000000e+00    0.000000e+00
  37    5.513957e+02    6.630943e+03   -6.436461e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.347640e+02    6.601460e+03   -6.823830e+02    0.000000e+00    0.000000e+00    0.000000e+00
  38    5.347640e+02    6.601460e+03   -6.823830e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.149252e+02    6.516606e+03   -7.082033e+02    0.000000e+00    0.000000e+00    0.000000e+00
  39    5.149252e+02    6.516606e+03   -7.082033e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.921091e+02    6.393623e+03   -7.211369e+02    0.000000e+00    0.000000e+00    0.000000e+00
  40    4.921091e+02    6.393623e+03   -7.211369e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.660963e+02    6.237714e+03   -7.231539e+02    0.000000e+00    0.000000e+00    0.000000e+00
  41    4.660963e+02    6.237714e+03   -7.231539e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.360646e+02    6.038270e+03   -7.162679e+02    0.000000e+00    0.000000e+00    0.000000e+00
  42    4.360646e+02    6.038270e+03   -7.162679e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.014525e+02    5.802912e+03   -7.016976e+02    0.000000e+00    0.000000e+00    0.000000e+00
  43    4.014525e+02    5.802912e+03   -7.016976e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.607669e+02    5.527575e+03   -6.773179e+02    0.000000e+00    0.000000e+00    0.000000e+00
  44    3.607669e+02    5.527575e+03   -6.773179e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.117722e+02    5.201342e+03   -6.400083e+02    0.000000e+00    0.000000e+00    0.000000e+00
  45    3.117722e+02    5.201342e+03   -6.400083e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.524778e+02    4.802565e+03   -5.877100e+02    0.000000e+00    0.000000e+00    0.000000e+00
  46    2.524778e+02    4.802565e+03   -5.877100e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.834769e+02    4.252940e+03   -5.145514e+02    0.000000e+00    0.000000e+00    0.000000e+00
  47    1.834769e+02    4.252940e+03   -5.145514e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.112312e+02    3.399798e+03   -4.058171e+02    0.000000e+00    0.000000e+00    0.000000e+00
  48    1.112312e+02    3.399798e+03   -4.058171e+02    0.000000e+00    0.000000e+00    0.000000e+00    4.184620e+01    2.180668e+03   -2.569050e+02    0.000000e+00    0.000000e+00    0.000000e+00
  49    4.184620e+01    2.180668e+03   -2.569050e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
