# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    1.631032e+03    8.656910e+03   -9.847076e+02    1.576543e+02    5.726094e+02    5.295143e+03    1.601407e+03    8.880345e+03   -1.094276e+03    1.605431e+02    6.172151e+02    5.243811e+03
  32    1.601407e+03    8.880345e+03   -1.094276e+03    1.605431e+02    6.172151e+02    5.243811e+03    1.574089e+03    9.115473e+03   -1.205831e+03    1.619769e+02    6.589989e+02    5.193141e+03
  33    1.574089e+03    9.115473e+03   -1.205831e+03    1.619769e+02    6.589989e+02    5.193141e+03    1.543573e+03    9.323721e+03   -1.321330e+03    1.614028e+02    6.972064e+02    5.108257e+03
  34    1.543573e+03    9.323721e+03   -1.321330e+03    1.614028e+02    6.972064e+02    5.108257e+03    1.510785e+03    9.507533e+03   -1.447317e+03    1.598932e+02    7.340784e+02    4.989119e+03
  35    1.510785e+03    9.507533e+03   -1.447317e+03    1.598932e+02    7.340784e+02    4.989119e+03    1.468702e+03    9.605129e+03   -1.574336e+03    1.572001e+02    7.655669e+02    4.817427e+03
  36    1.468702e+03    9.605129e+03   -1.574336e+03    1.572001e+02    7.655669e+02    4.817427e+03    1.416422e+03    9.597172e+03   -1.684386e+03    1.525870e+02    7.827543e+02    4.588234e+03
  37    1.416422e+03    9.597172e+03   -1.684386e+03    1.525870e+02    7.827543e+02    4.588234e+03    1.356433e+03    9.496472e+03   -1.765709e+03    1.459902e+02    7.819530e+02    4.317710e+03
  38    1.356433e+03    9.496472e+03   -1.765709e+03    1.459902e+02    7.819530e+02    4.317710e+03    1.291642e+03    9.329876e+03   -1.820138e+03    1.372996e+02    7.671628e+02    4.029846e+03
  39    1.291642e+03    9.329876e+03   -1.820138e+03    1.372996e+02    7.671628e+02    4.029846e+03    1.224319e+03    9.119948e+03   -1.847062e+03    1.259901e+02    7.408616e+02    3.741548e+03
  40    1.224319e+03    9.119948e+03   -1.847062e+03    1.259901e+02    7.408616e+02    3.741548e+03    1.154139e+03    8.868603e+03   -1.848802e+03    1.153677e+02    7.055230e+02    3.456375e+03
  41    1.154139e+03    8.868603e+03   -1.848802e+03    1.153677e+02    7.055230e+02    3.456375e+03    1.079932e+03    8.576814e+03   -1.831983e+03    1.100363e+02    6.648342e+02    3.177426e+03
  42    1.079932e+03    8.576814e+03   -1.831983e+03    1.100363e+02    6.648342e+02    3.177426e+03    1.001451e+03    8.258807e+03   -1.803819e+03    1.169402e+02    6.218033e+02    2.911857e+03
  43    1.001451e+03    8.258807e+03   -1.803819e+03    1.169402e+02    6.218033e+02    2.911857e+03    9.167906e+02    7.916998e+03   -1.761190e+03    1.402248e+02    5.755473e+02    2.660227e+03
  44    9.167906e+02    7.916998e+03   -1.761190e+03    1.402248e+02    5.755473e+02    2.660227e+03    8.207325e+02    7.531326e+03   -1.691558e+03    1.548938e+02    5.251111e+02    2.413106e+03
  45    8.207325e+02    7.531326e+03   -1.691558e+03    1.548938e+02    5.251111e+02    2.413106e+03    7.033548e+02    7.053631e+03   -1.585989e+03    1.488357e+02    4.675805e+02    2.145553e+03
  46    7.033548e+02    7.053631e+03   -1.585989e+03    1.488357e+02    4.675805e+02    2.145553e+03    5.475928e+02    6.318662e+03   -1.415013e+03    1.261973e+02    3.856085e+02    1.770751e+03
  47    5.475928e+02    6.318662e+03   -1.415013e+03    1.261973e+02    3.856085e+02    1.770751e+03    3.583871e+02    5.061018e+03   -1.126142e+03    8.481520e+01    2.577505e+02    1.185354e+03
  48    3.583871e+02    5.061018e+03   -1.126142e+03    8.481520e+01    2.577505e+02    1.185354e+03    1.602720e+02    3.228403e+03   -7.126624e+02    3.664658e+01    1.113677e+02    5.127438e+02
  49    1.602720e+02    3.228403e+03   -7.126624e+02    3.664658e+01    1.113677e+02    5.127438e+02    0.000000e+00    0.000000e+00    0.000000e+00   -3.156727e-17   -4.317825e-17   -1.567745e-15
