# Node_num    Fx      Fy      Fz      Mx      My      Mz 
   1    2.341202e+00    6.301727e+01    5.336350e+02   -4.806498e-01    3.331902e-01   -2.180258e-02
   2    4.334013e+00    1.675651e+00    2.165007e+03   -1.274402e+00    2.694525e+00   -9.344985e-02
   3    2.971376e+00    2.661370e+00    4.438780e+03   -2.353738e+00    5.567874e+00   -1.787051e-01
   4   -9.661187e+00    9.113712e+00    6.907185e+03   -3.962587e+00    8.771200e+00   -2.802499e-01
   5   -4.655777e+01    1.513252e+01    9.609107e+03   -2.222243e+00    1.730099e+01   -2.452945e-01
   6    1.273602e+02   -1.792809e+01    1.240044e+04    7.070634e-01    1.942867e+01   -2.540835e+00
   7    1.876606e+02   -5.383468e+01    1.510803e+04    5.170635e+00    2.173617e+01   -7.836604e+00
   8    1.909796e+02   -6.519688e+01    1.765638e+04    5.443005e+00    2.497711e+01   -1.828934e+01
   9    1.590057e+02   -6.431838e+01    1.997771e+04    4.564000e-01    1.818989e+01   -2.672016e+01
  10    1.723189e+01    2.863982e+00    2.267243e+04    3.282277e+00    2.628287e+01   -3.037808e+01
  11   -2.871941e+02    2.711954e+01    2.606776e+04   -3.085708e+00   -6.896733e+01   -4.607971e+01
  12   -6.870230e+02    4.763258e+01    2.730873e+04   -3.786946e+00   -1.525437e+01   -3.651423e+01
  13   -7.609634e+02    4.283208e+01    2.635763e+04   -2.760396e+01   -1.048495e+01    2.229970e+00
  14   -6.120969e+02    3.553088e+01    2.520753e+04   -2.979182e+01   -2.551512e+01   -1.103500e+01
  15   -6.341092e+02    2.908235e+01    2.364565e+04   -2.346814e+01   -7.043755e+01   -1.061012e+01
  16   -5.803336e+02    3.566495e+01    2.275980e+04   -2.816049e+01   -6.634344e+01    1.144537e+01
  17   -5.561278e+02    2.688913e+01    2.300794e+04   -7.587616e+00   -4.608037e+01    5.075014e+01
  18   -4.617335e+02    7.487174e+00    2.397676e+04   -1.165563e+01   -5.088198e+01    1.023913e+01
  19   -4.179383e+02    3.449776e+00    2.554214e+04   -8.690394e+00   -1.393919e+01    1.582925e+01
  20   -3.580744e+02   -1.288364e+00    2.728643e+04   -1.057748e+01   -2.190257e+01    1.325120e+01
  21   -2.534986e+02   -1.454776e+01    2.906534e+04   -2.411200e+01    2.275532e+01    1.354880e+01
  22   -1.967202e+02   -1.699917e+01    3.064417e+04   -7.137643e+01   -8.869013e+00    3.185698e+01
  23   -2.323096e+02   -4.255130e+00    3.184707e+04   -7.518459e+01   -1.398939e+01    7.472586e+01
  24   -1.690864e+02    1.036348e+01    3.273677e+04   -1.013464e+02    1.660199e+00    1.241997e+02
  25   -1.117743e+02    2.411237e+01    3.334475e+04   -4.014292e+01   -2.435920e+01    1.648131e+02
  26   -1.251853e+02    2.691531e+01    3.368474e+04   -7.644195e+01   -2.386081e+01    1.814401e+02
  27    1.229419e+02    1.800085e+01    3.357818e+04   -1.105576e+02    1.355758e+02    2.178556e+02
  28    4.301423e+02    1.163844e+01    3.246414e+04   -7.434871e+01   -1.430889e+01    2.973206e+02
  29    5.223303e+02    8.797156e+00    3.070719e+04   -5.271162e+01   -1.292820e+01    4.132778e+02
  30    4.149818e+02    1.146739e+01    2.854347e+04   -1.105583e+01   -1.148239e+02    5.205267e+02
  31    1.590438e+02    2.486253e+01    2.649368e+04   -1.714855e+01   -4.707886e+01    5.838961e+02
  32   -2.693755e+01    1.056855e+01    2.450145e+04   -8.835263e+00   -1.203759e+02    5.904527e+02
  33   -1.547672e+02    7.950182e+00    2.173284e+04   -3.821300e+00   -4.150029e+01    5.518105e+02
  34   -2.193645e+02   -1.898800e+01    1.881591e+04    1.561232e+01   -4.745270e+01    4.779874e+02
  35   -2.350560e+02   -3.009812e+01    1.567789e+04    2.126828e+01   -3.525306e+01    3.925908e+02
  36   -2.781547e+02   -4.065879e+01    1.275200e+04    2.638468e+01   -2.218552e+01    2.984838e+02
  37   -2.417180e+02   -3.896971e+01    1.011835e+04    2.198223e+01   -3.974869e+00    2.111546e+02
  38   -1.492670e+02   -2.707745e+01    7.940161e+03    1.487129e+01    2.137981e+00    1.490254e+02
  39   -1.136700e+02   -2.333440e+01    6.362070e+03    1.364338e+01   -1.594299e+00    1.045621e+02
  40   -8.891102e+01   -1.860807e+01    4.951986e+03    9.515408e+00    9.370298e-01    6.947785e+01
  41   -6.703757e+01   -1.341808e+01    3.954902e+03    9.096391e+00    6.475260e-01    4.651276e+01
  42   -4.856560e+01   -1.075188e+01    3.100750e+03    7.042964e+00    2.366561e-01    2.675016e+01
  43   -1.995231e+01   -1.223930e+01    2.314980e+03    7.994386e+00    2.733437e+00    1.134535e+01
  44   -4.486028e+00   -1.181519e+01    1.614915e+03    6.411436e+00   -6.657069e-01    5.565328e+00
  45   -5.086051e+00   -7.835529e+00    1.042382e+03    4.160122e+00    1.020124e+00    3.430875e+00
  46   -5.079078e+00   -4.853739e+00    6.267108e+02    2.430094e+00    1.020534e+00    1.915498e+00
  47   -4.494054e+00   -2.762474e+00    3.448907e+02    1.241377e+00    6.451227e-01    9.752118e-01
  48   -3.353758e+00   -1.401625e+00    1.685858e+02    5.336587e-01    3.233950e-01    4.297368e-01
  49   -1.663711e+00   -6.951708e-01    6.537026e+01    1.870637e-01    1.356281e-01    1.574472e-01
  50   -1.103807e+01   -2.147530e+00    1.492014e+01    8.663871e-03    3.675395e-02   -1.974902e-01
