# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    2.252876e+02    3.765917e+03   -7.536003e+01    2.193622e+01    2.736518e+01    1.433080e+03    2.255096e+02    3.921198e+03   -8.802099e+01    2.293946e+01    3.188961e+01    1.479403e+03
  32    2.255096e+02    3.921198e+03   -8.802099e+01    2.293946e+01    3.188961e+01    1.479403e+03    2.245621e+02    4.091586e+03   -9.971952e+01    2.364833e+01    3.602740e+01    1.531493e+03
  33    2.245621e+02    4.091586e+03   -9.971952e+01    2.364833e+01    3.602740e+01    1.531493e+03    2.225691e+02    4.263332e+03   -1.126862e+02    2.395160e+01    4.023572e+01    1.569571e+03
  34    2.225691e+02    4.263332e+03   -1.126862e+02    2.395160e+01    4.023572e+01    1.569571e+03    2.203579e+02    4.409300e+03   -1.291207e+02    2.388665e+01    4.478986e+01    1.570279e+03
  35    2.203579e+02    4.409300e+03   -1.291207e+02    2.388665e+01    4.478986e+01    1.570279e+03    2.196978e+02    4.501765e+03   -1.491971e+02    2.370340e+01    4.983824e+01    1.538687e+03
  36    2.196978e+02    4.501765e+03   -1.491971e+02    2.370340e+01    4.983824e+01    1.538687e+03    2.202215e+02    4.531076e+03   -1.677058e+02    2.320928e+01    5.344000e+01    1.474319e+03
  37    2.202215e+02    4.531076e+03   -1.677058e+02    2.320928e+01    5.344000e+01    1.474319e+03    2.204417e+02    4.500292e+03   -1.798235e+02    2.226094e+01    5.419012e+01    1.383460e+03
  38    2.204417e+02    4.500292e+03   -1.798235e+02    2.226094e+01    5.419012e+01    1.383460e+03    2.184534e+02    4.423080e+03   -1.866403e+02    2.072145e+01    5.288403e+01    1.277522e+03
  39    2.184534e+02    4.423080e+03   -1.866403e+02    2.072145e+01    5.288403e+01    1.277522e+03    2.133121e+02    4.311700e+03   -1.878227e+02    1.835238e+01    4.985620e+01    1.165353e+03
  40    2.133121e+02    4.311700e+03   -1.878227e+02    1.835238e+01    4.985620e+01    1.165353e+03    2.047400e+02    4.163686e+03   -1.846946e+02    1.614580e+01    4.564036e+01    1.046797e+03
  41    2.047400e+02    4.163686e+03   -1.846946e+02    1.614580e+01    4.564036e+01    1.046797e+03    1.927383e+02    3.982030e+03   -1.798110e+02    1.518783e+01    4.099761e+01    9.241982e+02
  42    1.927383e+02    3.982030e+03   -1.798110e+02    1.518783e+01    4.099761e+01    9.241982e+02    1.775788e+02    3.779182e+03   -1.733002e+02    1.718066e+01    3.604474e+01    8.036378e+02
  43    1.775788e+02    3.779182e+03   -1.733002e+02    1.718066e+01    3.604474e+01    8.036378e+02    1.591581e+02    3.552417e+03   -1.631574e+02    2.320773e+01    3.034140e+01    6.832604e+02
  44    1.591581e+02    3.552417e+03   -1.631574e+02    2.320773e+01    3.034140e+01    6.832604e+02    1.369088e+02    3.294468e+03   -1.491267e+02    2.548866e+01    2.427670e+01    5.597151e+02
  45    1.369088e+02    3.294468e+03   -1.491267e+02    2.548866e+01    2.427670e+01    5.597151e+02    1.100606e+02    2.994895e+03   -1.323623e+02    2.171657e+01    1.816781e+01    4.291313e+02
  46    1.100606e+02    2.994895e+03   -1.323623e+02    2.171657e+01    1.816781e+01    4.291313e+02    7.874020e+01    2.607388e+03   -1.119111e+02    1.485096e+01    1.170837e+01    2.832393e+02
  47    7.874020e+01    2.607388e+03   -1.119111e+02    1.485096e+01    1.170837e+01    2.832393e+02    4.587095e+01    2.044276e+03   -8.512145e+01    6.898938e+00    5.297952e+00    1.309533e+02
  48    4.587095e+01    2.044276e+03   -8.512145e+01    6.898938e+00    5.297952e+00    1.309533e+02    1.448147e+01    1.272849e+03   -5.148908e+01    7.007493e-01    5.311176e-01    1.332672e+01
  49    1.448147e+01    1.272849e+03   -5.148908e+01    7.007493e-01    5.311176e-01    1.332672e+01    0.000000e+00    0.000000e+00    0.000000e+00   -9.170889e-18   -1.507814e-17   -3.687843e-16
