# Node_num    Fx      Fy      Fz      Mx      My      Mz 
   1    1.454471e+00   -1.046731e-04    5.345514e+02    7.335188e-02    2.936679e-01   -1.198003e-03
   2    4.558471e+00   -1.683809e-03    2.165065e+03    1.049348e+00    2.566916e+00   -9.448235e-03
   3    3.438777e+00   -8.626800e-03    4.438888e+03    2.663587e+00    5.440138e+00   -1.057796e-02
   4   -8.886326e+00   -1.268704e-02    6.907436e+03    6.852894e+00    8.682161e+00    4.908235e-02
   5   -3.524809e+01   -1.039858e-01    9.609856e+03    2.281579e+01    4.218201e+00    4.330205e-01
   6   -6.700342e+01    5.085666e-01    1.239344e+04    2.930794e+01   -1.507868e+02    2.625953e-01
   7   -1.017772e+02   -9.449778e-01    1.509602e+04   -1.058063e+01   -5.356913e+02    4.120244e-01
   8   -1.423544e+02   -1.111341e+00    1.764131e+04   -1.026617e+02   -1.119122e+03   -1.377275e-01
   9   -1.949312e+02   -1.897712e+00    1.996280e+04   -2.227511e+02   -1.890632e+03   -1.774503e+00
  10   -2.711960e+02   -1.615334e+00    2.266020e+04   -2.788618e+02   -2.702969e+03   -1.708855e+00
  11   -3.818093e+02   -5.101519e+00    2.606657e+04   -2.550343e+02   -3.438545e+03   -5.816653e+00
  12   -5.010147e+02   -6.990107e-01    2.731945e+04   -1.439481e+02   -3.505278e+03    3.906375e-01
  13   -5.593253e+02    4.628935e+00    2.637222e+04   -5.367305e+01   -3.207981e+03   -4.623892e+00
  14   -5.799705e+02    4.599394e+00    2.521481e+04    5.205221e+01   -3.080052e+03   -2.090866e+00
  15   -5.781882e+02    5.057010e+00    2.365983e+04    1.606636e+02   -3.088538e+03    3.084034e+00
  16   -5.541676e+02    5.951210e+00    2.277243e+04    2.530212e+02   -3.025841e+03    6.314060e+00
  17   -5.356902e+02    9.946746e-01    2.301831e+04    3.709196e+02   -2.976304e+03    9.706914e+00
  18   -5.164176e+02    2.182721e-01    2.398512e+04    4.373617e+02   -3.022663e+03    9.246164e+00
  19   -4.908266e+02   -1.278619e+00    2.554789e+04    4.799057e+02   -3.137303e+03    9.701917e+00
  20   -4.751617e+02    2.371139e-01    2.729352e+04    4.947076e+02   -3.338803e+03    9.078773e+00
  21   -4.455805e+02   -4.735903e-01    2.907232e+04    4.652820e+02   -3.640573e+03    7.595337e+00
  22   -4.155917e+02    4.643677e-01    3.065320e+04    3.679030e+02   -4.152845e+03    5.686262e+00
  23   -3.855516e+02    8.807465e-01    3.186038e+04    3.295968e+02   -4.488369e+03    5.360851e+00
  24   -3.521555e+02    1.126940e+00    3.275297e+04    3.149325e+02   -4.660806e+03    6.037788e+00
  25   -3.172362e+02    1.132050e+00    3.336523e+04    4.388742e+02   -4.914063e+03    8.871921e+00
  26   -2.829732e+02    1.833908e+00    3.370755e+04    4.924307e+02   -5.009312e+03    9.529717e+00
  27   -2.327703e+02    1.463020e+00    3.360625e+04    5.300080e+02   -5.206780e+03    8.893424e+00
  28   -1.552768e+02    1.628162e+00    3.249951e+04    6.121067e+02   -6.412419e+03    1.244558e+01
  29   -6.891359e+01    9.808799e-01    3.074687e+04    6.548852e+02   -7.845081e+03    1.926203e+01
  30    1.175349e+01   -1.589497e+00    2.858406e+04    7.237422e+02   -8.848375e+03    3.987460e+01
  31    3.584554e+01    2.484374e+00    2.653101e+04    7.628756e+02   -8.958675e+03    5.150706e+01
  32    3.511641e+01   -7.076101e+00    2.453761e+04    8.174573e+02   -8.247451e+03    7.114587e+01
  33    1.551733e+01    1.480816e+00    2.176756e+04    8.389456e+02   -7.065622e+03    7.497922e+01
  34   -5.788468e+00   -4.715648e-01    1.885136e+04    8.053967e+02   -5.714672e+03    7.905468e+01
  35   -1.666649e+01    1.675815e+00    1.571234e+04    7.033768e+02   -4.403955e+03    7.653772e+01
  36   -7.237512e+01   -2.396466e+00    1.278429e+04    5.714749e+02   -3.229503e+03    6.494656e+01
  37   -6.835674e+01   -3.445857e+00    1.014686e+04    4.375632e+02   -2.274665e+03    4.302305e+01
  38   -4.344773e+01   -6.719330e-01    7.965108e+03    3.227761e+02   -1.567437e+03    2.786598e+01
  39   -3.133943e+01   -2.883311e+00    6.383708e+03    2.459700e+02   -1.095007e+03    1.730691e+01
  40   -2.044656e+01    2.578683e+00    4.970522e+03    1.747411e+02   -7.240084e+02    1.103968e+01
  41   -1.281458e+01   -1.697632e+00    3.970699e+03    1.278485e+02   -4.570617e+02    5.798708e+00
  42   -7.843896e+00   -1.180851e+00    3.114352e+03    9.423766e+01   -2.651741e+02    3.033190e+00
  43   -3.113845e+00   -2.745619e-01    2.326710e+03    6.586422e+01   -1.446520e+02    5.773586e-01
  44   -9.591269e-01   -8.370964e-01    1.623848e+03    4.123127e+01   -8.730793e+01    5.386935e-01
  45   -2.241734e-01   -4.297693e-01    1.047917e+03    2.241625e+01   -5.200009e+01    2.768407e-01
  46    9.039566e-02   -2.000416e-01    6.299166e+02    1.132825e+01   -2.936980e+01    1.273335e-01
  47    1.216871e-01   -8.317975e-02    3.465739e+02    5.288684e+00   -1.542541e+01    5.135747e-02
  48    3.042157e-02   -2.776550e-02    1.693627e+02    2.253935e+00   -7.302960e+00    2.244791e-02
  49   -1.288602e-01    3.359403e-03    6.568118e+01    7.643290e-01   -2.618421e+00    7.500945e-02
  50   -5.905283e-02    4.985900e-03    1.465901e+01    1.188414e-01   -5.051039e-01    4.599097e-02
