# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    1.988176e+02    4.058682e+03    2.384139e+02    1.889898e+01   -9.973953e+01    1.682174e+03    1.948569e+02    4.292260e+03    2.676563e+02    2.038048e+01   -1.118097e+02    1.778194e+03
  32    1.948569e+02    4.292260e+03    2.676563e+02    2.038048e+01   -1.118097e+02    1.778194e+03    1.888857e+02    4.547082e+03    3.023260e+02    2.151662e+01   -1.258654e+02    1.879614e+03
  33    1.888857e+02    4.547082e+03    3.023260e+02    2.151662e+01   -1.258654e+02    1.879614e+03    1.817450e+02    4.809143e+03    3.390991e+02    2.227927e+01   -1.394867e+02    1.966276e+03
  34    1.817450e+02    4.809143e+03    3.390991e+02    2.227927e+01   -1.394867e+02    1.966276e+03    1.754714e+02    5.052454e+03    3.726632e+02    2.285751e+01   -1.494217e+02    2.015051e+03
  35    1.754714e+02    5.052454e+03    3.726632e+02    2.285751e+01   -1.494217e+02    2.015051e+03    1.733459e+02    5.248586e+03    3.989990e+02    2.350227e+01   -1.551097e+02    2.030162e+03
  36    1.733459e+02    5.248586e+03    3.989990e+02    2.350227e+01   -1.551097e+02    2.030162e+03    1.760019e+02    5.385507e+03    4.208958e+02    2.402215e+01   -1.578156e+02    2.009260e+03
  37    1.760019e+02    5.385507e+03    4.208958e+02    2.402215e+01   -1.578156e+02    2.009260e+03    1.823811e+02    5.465221e+03    4.413801e+02    2.421668e+01   -1.589430e+02    1.958044e+03
  38    1.823811e+02    5.465221e+03    4.413801e+02    2.421668e+01   -1.589430e+02    1.958044e+03    1.899531e+02    5.500285e+03    4.591269e+02    2.371764e+01   -1.584040e+02    1.887848e+03
  39    1.899531e+02    5.500285e+03    4.591269e+02    2.371764e+01   -1.584040e+02    1.887848e+03    1.963817e+02    5.496478e+03    4.750045e+02    2.196518e+01   -1.567500e+02    1.804740e+03
  40    1.963817e+02    5.496478e+03    4.750045e+02    2.196518e+01   -1.567500e+02    1.804740e+03    1.997853e+02    5.445204e+03    4.861560e+02    2.033464e+01   -1.531138e+02    1.706599e+03
  41    1.997853e+02    5.445204e+03    4.861560e+02    2.033464e+01   -1.531138e+02    1.706599e+03    1.979704e+02    5.342641e+03    4.878029e+02    2.054451e+01   -1.462840e+02    1.593832e+03
  42    1.979704e+02    5.342641e+03    4.878029e+02    2.054451e+01   -1.462840e+02    1.593832e+03    1.893749e+02    5.195287e+03    4.805747e+02    2.608217e+01   -1.370806e+02    1.471641e+03
  43    1.893749e+02    5.195287e+03    4.805747e+02    2.608217e+01   -1.370806e+02    1.471641e+03    1.736927e+02    5.002712e+03    4.670525e+02    4.091437e+01   -1.266284e+02    1.341131e+03
  44    1.736927e+02    5.002712e+03    4.670525e+02    4.091437e+01   -1.266284e+02    1.341131e+03    1.511512e+02    4.762366e+03    4.489349e+02    5.087028e+01   -1.149917e+02    1.202721e+03
  45    1.511512e+02    4.762366e+03    4.489349e+02    5.087028e+01   -1.149917e+02    1.202721e+03    1.222986e+02    4.468714e+03    4.256265e+02    4.999667e+01   -1.017412e+02    1.053830e+03
  46    1.222986e+02    4.468714e+03    4.256265e+02    4.999667e+01   -1.017412e+02    1.053830e+03    8.892677e+01    4.060727e+03    3.904650e+02    4.279709e+01   -8.437733e+01    8.677539e+02
  47    8.892677e+01    4.060727e+03    3.904650e+02    4.279709e+01   -8.437733e+01    8.677539e+02    5.444383e+01    3.369916e+03    3.266092e+02    2.951469e+01   -5.813933e+01    5.949550e+02
  48    5.444383e+01    3.369916e+03    3.266092e+02    2.951469e+01   -5.813933e+01    5.949550e+02    2.059686e+01    2.301069e+03    2.245252e+02    1.362181e+01   -2.694812e+01    2.749309e+02
  49    2.059686e+01    2.301069e+03    2.245252e+02    1.362181e+01   -2.694812e+01    2.749309e+02    0.000000e+00    0.000000e+00    0.000000e+00   -5.531003e-16   -1.451550e-17    1.159766e-15
