# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    3.933370e+02    5.130465e+03   -2.422093e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.849921e+02    5.360054e+03   -2.791180e+02    0.000000e+00    0.000000e+00    0.000000e+00
  32    3.849921e+02    5.360054e+03   -2.791180e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.764409e+02    5.614927e+03   -3.172585e+02    0.000000e+00    0.000000e+00    0.000000e+00
  33    3.764409e+02    5.614927e+03   -3.172585e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.663682e+02    5.870732e+03   -3.592585e+02    0.000000e+00    0.000000e+00    0.000000e+00
  34    3.663682e+02    5.870732e+03   -3.592585e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.541326e+02    6.090612e+03   -4.069970e+02    0.000000e+00    0.000000e+00    0.000000e+00
  35    3.541326e+02    6.090612e+03   -4.069970e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.405211e+02    6.231791e+03   -4.582448e+02    0.000000e+00    0.000000e+00    0.000000e+00
  36    3.405211e+02    6.231791e+03   -4.582448e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.258104e+02    6.280823e+03   -5.040032e+02    0.000000e+00    0.000000e+00    0.000000e+00
  37    3.258104e+02    6.280823e+03   -5.040032e+02    0.000000e+00    0.000000e+00    0.000000e+00    3.100460e+02    6.246556e+03   -5.371499e+02    0.000000e+00    0.000000e+00    0.000000e+00
  38    3.100460e+02    6.246556e+03   -5.371499e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.929632e+02    6.153153e+03   -5.591507e+02    0.000000e+00    0.000000e+00    0.000000e+00
  39    2.929632e+02    6.153153e+03   -5.591507e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.744464e+02    6.018277e+03   -5.691890e+02    0.000000e+00    0.000000e+00    0.000000e+00
  40    2.744464e+02    6.018277e+03   -5.691890e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.541765e+02    5.840540e+03   -5.683304e+02    0.000000e+00    0.000000e+00    0.000000e+00
  41    2.541765e+02    5.840540e+03   -5.683304e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.317940e+02    5.625575e+03   -5.606695e+02    0.000000e+00    0.000000e+00    0.000000e+00
  42    2.317940e+02    5.625575e+03   -5.606695e+02    0.000000e+00    0.000000e+00    0.000000e+00    2.068776e+02    5.385772e+03   -5.479871e+02    0.000000e+00    0.000000e+00    0.000000e+00
  43    2.068776e+02    5.385772e+03   -5.479871e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.785344e+02    5.117683e+03   -5.284300e+02    0.000000e+00    0.000000e+00    0.000000e+00
  44    1.785344e+02    5.117683e+03   -5.284300e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.451464e+02    4.807490e+03   -4.994416e+02    0.000000e+00    0.000000e+00    0.000000e+00
  45    1.451464e+02    4.807490e+03   -4.994416e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.041274e+02    4.425385e+03   -4.586182e+02    0.000000e+00    0.000000e+00    0.000000e+00
  46    1.041274e+02    4.425385e+03   -4.586182e+02    0.000000e+00    0.000000e+00    0.000000e+00    5.684789e+01    3.893827e+03   -4.005011e+02    0.000000e+00    0.000000e+00    0.000000e+00
  47    5.684789e+01    3.893827e+03   -4.005011e+02    0.000000e+00    0.000000e+00    0.000000e+00    1.340557e+01    3.080714e+03   -3.139780e+02    0.000000e+00    0.000000e+00    0.000000e+00
  48    1.340557e+01    3.080714e+03   -3.139780e+02    0.000000e+00    0.000000e+00    0.000000e+00   -1.839152e+01    1.940248e+03   -1.957497e+02    0.000000e+00    0.000000e+00    0.000000e+00
  49   -1.839152e+01    1.940248e+03   -1.957497e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
