# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    2.155940e+03    5.455644e+03    3.393858e+02   -1.618161e+01   -1.835477e+02    3.053331e+03    2.265444e+03    5.698798e+03    3.770066e+02   -2.019381e+01   -1.987234e+02    3.125231e+03
  32    2.265444e+03    5.698798e+03    3.770066e+02   -2.019381e+01   -1.987234e+02    3.125231e+03    2.390103e+03    5.959071e+03    4.213171e+02   -2.595447e+01   -2.158612e+02    3.200358e+03
  33    2.390103e+03    5.959071e+03    4.213171e+02   -2.595447e+01   -2.158612e+02    3.200358e+03    2.518730e+03    6.216957e+03    4.672856e+02   -3.219643e+01   -2.315017e+02    3.253535e+03
  34    2.518730e+03    6.216957e+03    4.672856e+02   -3.219643e+01   -2.315017e+02    3.253535e+03    2.634100e+03    6.448526e+03    5.079893e+02   -3.685550e+01   -2.418091e+02    3.260686e+03
  35    2.634100e+03    6.448526e+03    5.079893e+02   -3.685550e+01   -2.418091e+02    3.260686e+03    2.716145e+03    6.617065e+03    5.378660e+02   -3.890526e+01   -2.456919e+02    3.219076e+03
  36    2.716145e+03    6.617065e+03    5.378660e+02   -3.890526e+01   -2.456919e+02    3.219076e+03    2.756694e+03    6.708169e+03    5.608522e+02   -3.920216e+01   -2.451696e+02    3.125079e+03
  37    2.756694e+03    6.708169e+03    5.608522e+02   -3.920216e+01   -2.451696e+02    3.125079e+03    2.757049e+03    6.723773e+03    5.809584e+02   -3.880342e+01   -2.421887e+02    2.987141e+03
  38    2.757049e+03    6.723773e+03    5.809584e+02   -3.880342e+01   -2.421887e+02    2.987141e+03    2.726797e+03    6.680312e+03    5.965243e+02   -3.838791e+01   -2.364434e+02    2.823341e+03
  39    2.726797e+03    6.680312e+03    5.965243e+02   -3.838791e+01   -2.364434e+02    2.823341e+03    2.673166e+03    6.589662e+03    6.091925e+02   -3.913216e+01   -2.287396e+02    2.646001e+03
  40    2.673166e+03    6.589662e+03    6.091925e+02   -3.913216e+01   -2.287396e+02    2.646001e+03    2.595029e+03    6.451328e+03    6.158866e+02   -3.877761e+01   -2.190667e+02    2.458082e+03
  41    2.595029e+03    6.451328e+03    6.158866e+02   -3.877761e+01   -2.190667e+02    2.458082e+03    2.494192e+03    6.269242e+03    6.112407e+02   -3.464883e+01   -2.069609e+02    2.264097e+03
  42    2.494192e+03    6.269242e+03    6.112407e+02   -3.464883e+01   -2.069609e+02    2.264097e+03    2.375816e+03    6.053127e+03    5.960903e+02   -2.262854e+01   -1.950386e+02    2.070751e+03
  43    2.375816e+03    6.053127e+03    5.960903e+02   -2.262854e+01   -1.950386e+02    2.070751e+03    2.237007e+03    5.798374e+03    5.728725e+02    2.045161e+00   -1.861759e+02    1.876408e+03
  44    2.237007e+03    5.798374e+03    5.728725e+02    2.045161e+00   -1.861759e+02    1.876408e+03    2.073612e+03    5.494697e+03    5.452052e+02    2.047860e+01   -1.741419e+02    1.677152e+03
  45    2.073612e+03    5.494697e+03    5.452052e+02    2.047860e+01   -1.741419e+02    1.677152e+03    1.880732e+03    5.123441e+03    5.120871e+02    2.495623e+01   -1.554091e+02    1.463215e+03
  46    1.880732e+03    5.123441e+03    5.120871e+02    2.495623e+01   -1.554091e+02    1.463215e+03    1.635363e+03    4.603572e+03    4.636209e+02    2.243980e+01   -1.280752e+02    1.192582e+03
  47    1.635363e+03    4.603572e+03    4.636209e+02    2.243980e+01   -1.280752e+02    1.192582e+03    1.288651e+03    3.755413e+03    3.806962e+02    1.529259e+01   -8.651498e+01    8.016698e+02
  48    1.288651e+03    3.755413e+03    3.806962e+02    1.529259e+01   -8.651498e+01    8.016698e+02    8.184307e+02    2.490208e+03    2.538146e+02    6.760120e+00   -3.847460e+01    3.556812e+02
  49    8.184307e+02    2.490208e+03    2.538146e+02    6.760120e+00   -3.847460e+01    3.556812e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
