# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  15    1.073232e+03    2.158434e+03    2.625781e+01   -6.707045e+01    6.613746e+00    2.197701e+03    1.166627e+03    2.561508e+03    2.416188e+01   -4.782745e+01   -2.673842e+00    2.592757e+03
  16    1.166627e+03    2.561508e+03    2.416188e+01   -4.782745e+01   -2.673842e+00    2.592757e+03    1.293997e+03    3.051618e+03    2.074797e+01   -2.375488e+01   -1.119716e+01    3.128412e+03
  17    1.293997e+03    3.051618e+03    2.074797e+01   -2.375488e+01   -1.119716e+01    3.128412e+03    1.458176e+03    3.648635e+03    1.826798e+01    3.552558e-02   -1.885469e+01    3.762982e+03
  18    1.458176e+03    3.648635e+03    1.826798e+01    3.552558e-02   -1.885469e+01    3.762982e+03    1.583834e+03    4.247229e+03    2.069969e+01    1.281211e+01   -2.549046e+01    4.249898e+03
  19    1.583834e+03    4.247229e+03    2.069969e+01    1.281211e+01   -2.549046e+01    4.249898e+03    1.644041e+03    4.735122e+03    2.249465e+01    2.278920e+01   -2.936784e+01    4.516359e+03
  20    1.644041e+03    4.735122e+03    2.249465e+01    2.278920e+01   -2.936784e+01    4.516359e+03    1.678104e+03    5.168958e+03    2.895463e+01    2.661996e+01   -3.498834e+01    4.703298e+03
  21    1.678104e+03    5.168958e+03    2.895463e+01    2.661996e+01   -3.498834e+01    4.703298e+03    1.711026e+03    5.630070e+03    5.291565e+01    2.344061e+01   -5.332010e+01    4.915150e+03
  22    1.711026e+03    5.630070e+03    5.291565e+01    2.344061e+01   -5.332010e+01    4.915150e+03    1.731054e+03    6.082234e+03    9.699545e+01    2.381531e+01   -8.818582e+01    5.104789e+03
  23    1.731054e+03    6.082234e+03    9.699545e+01    2.381531e+01   -8.818582e+01    5.104789e+03    1.734859e+03    6.485718e+03    1.468376e+02    2.788036e+01   -1.255547e+02    5.216268e+03
  24    1.734859e+03    6.485718e+03    1.468376e+02    2.788036e+01   -1.255547e+02    5.216268e+03    1.725913e+03    6.840790e+03    1.845072e+02    3.348408e+01   -1.506778e+02    5.273315e+03
  25    1.725913e+03    6.840790e+03    1.845072e+02    3.348408e+01   -1.506778e+02    5.273315e+03    1.713120e+03    7.177836e+03    2.113713e+02    4.009397e+01   -1.659473e+02    5.310354e+03
  26    1.713120e+03    7.177836e+03    2.113713e+02    4.009397e+01   -1.659473e+02    5.310354e+03    1.700129e+03    7.505086e+03    2.711828e+02    4.506108e+01   -2.030690e+02    5.337510e+03
  27    1.700129e+03    7.505086e+03    2.711828e+02    4.506108e+01   -2.030690e+02    5.337510e+03    1.685659e+03    7.814024e+03    3.471249e+02    4.924374e+01   -2.484696e+02    5.354093e+03
  28    1.685659e+03    7.814024e+03    3.471249e+02    4.924374e+01   -2.484696e+02    5.354093e+03    1.668844e+03    8.102738e+03    4.110949e+02    5.336854e+01   -2.826290e+02    5.354007e+03
  29    1.668844e+03    8.102738e+03    4.110949e+02    5.336854e+01   -2.826290e+02    5.354007e+03    1.650705e+03    8.376429e+03    4.579242e+02    5.719831e+01   -3.029760e+02    5.335904e+03
  30    1.650705e+03    8.376429e+03    4.579242e+02    5.719831e+01   -3.029760e+02    5.335904e+03    1.630478e+03    8.627743e+03    4.932383e+02    5.957205e+01   -3.143919e+02    5.302431e+03
  31    1.630478e+03    8.627743e+03    4.932383e+02    5.957205e+01   -3.143919e+02    5.302431e+03    1.611011e+03    8.874741e+03    5.395635e+02    6.039551e+01   -3.313368e+02    5.269500e+03
  32    1.611011e+03    8.874741e+03    5.395635e+02    6.039551e+01   -3.313368e+02    5.269500e+03    1.594492e+03    9.136179e+03    5.935373e+02    5.995109e+01   -3.506949e+02    5.237110e+03
  33    1.594492e+03    9.136179e+03    5.935373e+02    5.995109e+01   -3.506949e+02    5.237110e+03    1.575873e+03    9.375422e+03    6.472324e+02    5.859723e+01   -3.668673e+02    5.171549e+03
  34    1.575873e+03    9.375422e+03    6.472324e+02    5.859723e+01   -3.668673e+02    5.171549e+03    1.556459e+03    9.596589e+03    6.939584e+02    5.754901e+01   -3.762032e+02    5.073352e+03
  35    1.556459e+03    9.596589e+03    6.939584e+02    5.754901e+01   -3.762032e+02    5.073352e+03    1.528989e+03    9.738433e+03    7.263415e+02    5.700689e+01   -3.762327e+02    4.924342e+03
  36    1.528989e+03    9.738433e+03    7.263415e+02    5.700689e+01   -3.762327e+02    4.924342e+03    1.491133e+03    9.777103e+03    7.501067e+02    5.638874e+01   -3.704509e+02    4.716467e+03
  37    1.491133e+03    9.777103e+03    7.501067e+02    5.638874e+01   -3.704509e+02    4.716467e+03    1.444041e+03    9.720238e+03    7.711744e+02    5.519966e+01   -3.622956e+02    4.463179e+03
  38    1.444041e+03    9.720238e+03    7.711744e+02    5.519966e+01   -3.622956e+02    4.463179e+03    1.390231e+03    9.593556e+03    7.875023e+02    5.262036e+01   -3.514378e+02    4.188412e+03
  39    1.390231e+03    9.593556e+03    7.875023e+02    5.262036e+01   -3.514378e+02    4.188412e+03    1.331493e+03    9.416405e+03    8.016531e+02    4.756604e+01   -3.394453e+02    3.908200e+03
  40    1.331493e+03    9.416405e+03    8.016531e+02    4.756604e+01   -3.394453e+02    3.908200e+03    1.267821e+03    9.192894e+03    8.096678e+02    4.322469e+01   -3.254690e+02    3.627662e+03
  41    1.267821e+03    9.192894e+03    8.096678e+02    4.322469e+01   -3.254690e+02    3.627662e+03    1.198635e+03    8.927770e+03    8.039522e+02    4.320409e+01   -3.076279e+02    3.351748e+03
  42    1.198635e+03    8.927770e+03    8.039522e+02    4.320409e+01   -3.076279e+02    3.351748e+03    1.123232e+03    8.629978e+03    7.839586e+02    5.470653e+01   -2.875221e+02    3.086721e+03
  43    1.123232e+03    8.629978e+03    7.839586e+02    5.470653e+01   -2.875221e+02    3.086721e+03    1.039561e+03    8.299470e+03    7.519141e+02    8.640015e+01   -2.674050e+02    2.832108e+03
  44    1.039561e+03    8.299470e+03    7.519141e+02    8.640015e+01   -2.674050e+02    2.832108e+03    9.426326e+02    7.922314e+03    7.175799e+02    1.091914e+02   -2.468259e+02    2.581601e+03
  45    9.426326e+02    7.922314e+03    7.175799e+02    1.091914e+02   -2.468259e+02    2.581601e+03    8.207126e+02    7.446494e+03    6.799794e+02    1.095243e+02   -2.228775e+02    2.308553e+03
  46    8.207126e+02    7.446494e+03    6.799794e+02    1.095243e+02   -2.228775e+02    2.308553e+03    6.535097e+02    6.697375e+03    6.189984e+02    9.465208e+01   -1.866129e+02    1.919166e+03
  47    6.535097e+02    6.697375e+03    6.189984e+02    9.465208e+01   -1.866129e+02    1.919166e+03    4.436462e+02    5.400193e+03    5.057013e+02    6.444532e+01   -1.269472e+02    1.299084e+03
  48    4.436462e+02    5.400193e+03    5.057013e+02    6.444532e+01   -1.269472e+02    1.299084e+03    2.131451e+02    3.477353e+03    3.302820e+02    2.833467e+01   -5.605466e+01    5.718825e+02
  49    2.131451e+02    3.477353e+03    3.302820e+02    2.833467e+01   -5.605466e+01    5.718825e+02    0.000000e+00    0.000000e+00    0.000000e+00   -1.311415e-15   -4.143675e-17    1.046473e-14
