# Node_num    Fx      Fy      Fz      Mx      My      Mz 
  60    9.121703e-01    7.567302e-01    5.272190e+03    2.232747e+02   -1.226020e+03    8.219235e+00
  61    2.659961e+00   -9.485991e-01    4.620777e+03    1.880657e+02   -9.837063e+02    5.915181e+00
  62    3.151088e+00   -7.897127e-01    4.018354e+03    1.574215e+02   -7.795251e+02    4.325716e+00
  63    3.496265e+00   -4.877106e-01    3.451296e+03    1.298860e+02   -6.067551e+02    3.092205e+00
  64    3.977034e+00    1.184036e+00    2.948980e+03    1.045260e+02   -4.619032e+02    2.442267e+00
  65    4.197224e+00   -4.771380e-01    2.575054e+03    8.645766e+01   -3.460492e+02    1.442744e+00
  66    4.058590e+00   -3.841243e-01    2.230571e+03    7.158666e+01   -2.515723e+02    9.375646e-01
  67    3.877051e+00   -3.054580e-01    1.914226e+03    5.867149e+01   -1.765626e+02    5.751530e-01
  68    3.720369e+00   -1.611807e-01    1.623726e+03    4.756094e+01   -1.189472e+02    2.470523e-01
  69    3.744437e+00   -5.913822e-02    1.337395e+03    3.693706e+01   -8.144879e+01   -7.680496e-02
  70    3.228765e+00   -2.334013e-01    1.063564e+03    2.651224e+01   -6.090839e+01    5.535269e-02
  71    2.704929e+00   -1.573867e-01    8.222800e+02    1.815371e+01   -4.474337e+01    3.341742e-02
  72    2.211636e+00   -1.021949e-01    6.204003e+02    1.208352e+01   -3.234427e+01    1.784876e-02
  73    1.741912e+00   -6.403972e-02    4.553481e+02    7.810442e+00   -2.282932e+01    8.536154e-03
  74    1.312000e+00   -3.849503e-02    3.238116e+02    4.895311e+00   -1.566900e+01    3.404206e-03
  75    9.400688e-01   -2.212083e-02    2.220262e+02    2.970638e+00   -1.043137e+01    6.527771e-04
  76    6.329869e-01   -1.187451e-02    1.458001e+02    1.743105e+00   -6.681018e+00   -4.171743e-04
  77    3.930291e-01   -5.461612e-03    9.053609e+01    9.823355e-01   -4.069090e+00    4.248268e-04
  78    2.083152e-01   -8.500212e-04    5.128304e+01    5.144545e-01   -2.258915e+00    6.833373e-03
  79    5.408197e-02    3.175610e-03    2.288193e+01    2.069112e-01   -9.354471e-01    2.646192e-02
  80    1.060465e-02    1.038371e-03    5.464892e+00    4.199349e-02   -2.135447e-01    9.376449e-03
