# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  30    6.037866e+02    5.685758e+03   -3.253772e+02    1.559772e+02   -4.980763e+03   -7.099854e+04    6.006331e+02    5.934401e+03   -3.832069e+02    1.592861e+02   -4.955093e+03   -7.094713e+04
  31    6.006331e+02    5.934401e+03   -3.832069e+02    1.592861e+02   -4.955093e+03   -7.094713e+04    5.973636e+02    6.193425e+03   -4.382440e+02    1.620472e+02   -4.931428e+03   -7.088405e+04
  32    5.973636e+02    6.193425e+03   -4.382440e+02    1.620472e+02   -4.931428e+03   -7.088405e+04    5.929964e+02    6.470071e+03   -4.951516e+02    1.641047e+02   -4.908139e+03   -7.081978e+04
  33    5.929964e+02    6.470071e+03   -4.951516e+02    1.641047e+02   -4.908139e+03   -7.081978e+04    5.865379e+02    6.741090e+03   -5.567979e+02    1.652600e+02   -4.885038e+03   -7.077970e+04
  34    5.865379e+02    6.741090e+03   -5.567979e+02    1.652600e+02   -4.885038e+03   -7.077970e+04    5.776702e+02    6.977147e+03   -6.254338e+02    1.657070e+02   -4.862533e+03   -7.078807e+04
  35    5.776702e+02    6.977147e+03   -6.254338e+02    1.657070e+02   -4.862533e+03   -7.078807e+04    5.670486e+02    7.136306e+03   -6.978591e+02    1.656857e+02   -4.841541e+03   -7.084727e+04
  36    5.670486e+02    7.136306e+03   -6.978591e+02    1.656857e+02   -4.841541e+03   -7.084727e+04    5.545721e+02    7.204421e+03   -7.630880e+02    1.648438e+02   -4.827150e+03   -7.095911e+04
  37    5.545721e+02    7.204421e+03   -7.630880e+02    1.648438e+02   -4.827150e+03   -7.095911e+04    5.395154e+02    7.187604e+03   -8.122973e+02    1.629996e+02   -4.822369e+03   -7.111293e+04
  38    5.395154e+02    7.187604e+03   -8.122973e+02    1.629996e+02   -4.822369e+03   -7.111293e+04    5.208801e+02    7.105918e+03   -8.462860e+02    1.598492e+02   -4.825295e+03   -7.129019e+04
  39    5.208801e+02    7.105918e+03   -8.462860e+02    1.598492e+02   -4.825295e+03   -7.129019e+04    4.983176e+02    6.974753e+03   -8.637387e+02    1.548335e+02   -4.835009e+03   -7.147799e+04
