# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  30   -1.570150e+03   -5.125776e+03    1.700663e+01    1.402052e+02   -1.452918e+02    2.623604e+03   -1.830645e+03   -5.095846e+03    3.928475e+01    1.398569e+02   -1.594939e+02    3.114497e+03
  31   -1.830645e+03   -5.095846e+03    3.928475e+01    1.398569e+02   -1.594939e+02    3.114497e+03   -2.385124e+03   -3.628651e+03    4.526955e+01    1.550765e+02   -1.561387e+02    4.906549e+03
  32   -2.385124e+03   -3.628651e+03    4.526955e+01    1.550765e+02   -1.561387e+02    4.906549e+03   -3.212528e+03   -2.927329e+03    4.949042e+01    1.664283e+02   -1.497851e+02    6.107804e+03
  33   -3.212528e+03   -2.927329e+03    4.949042e+01    1.664283e+02   -1.497851e+02    6.107804e+03   -4.034759e+03   -3.047541e+03    5.091361e+01    1.720248e+02   -1.446371e+02    6.739384e+03
  34   -4.034759e+03   -3.047541e+03    5.091361e+01    1.720248e+02   -1.446371e+02    6.739384e+03   -4.910800e+03   -3.175320e+03    5.770271e+01    1.728447e+02   -1.443695e+02    6.829235e+03
  35   -4.910800e+03   -3.175320e+03    5.770271e+01    1.728447e+02   -1.443695e+02    6.829235e+03   -5.766815e+03   -2.856452e+03    6.589349e+01    1.736869e+02   -1.427865e+02    7.010746e+03
  36   -5.766815e+03   -2.856452e+03    6.589349e+01    1.736869e+02   -1.427865e+02    7.010746e+03   -6.615113e+03   -2.434197e+03    6.518325e+01    1.744455e+02   -1.403417e+02    7.182194e+03
  37   -6.615113e+03   -2.434197e+03    6.518325e+01    1.744455e+02   -1.403417e+02    7.182194e+03   -7.398849e+03   -1.894835e+03    5.101721e+01    1.748792e+02   -1.374179e+02    7.357541e+03
  38   -7.398849e+03   -1.894835e+03    5.101721e+01    1.748792e+02   -1.374179e+02    7.357541e+03   -8.047920e+03   -1.291758e+03    3.362330e+01    1.748853e+02   -1.343532e+02    7.530347e+03
  39   -8.047920e+03   -1.291758e+03    3.362330e+01    1.748853e+02   -1.343532e+02    7.530347e+03   -8.499831e+03   -6.492594e+02    2.864515e+01    1.753081e+02   -1.298636e+02    7.687929e+03
  40   -8.499831e+03   -6.492594e+02    2.864515e+01    1.753081e+02   -1.298636e+02    7.687929e+03   -8.758274e+03   -2.443668e+01    2.683857e+01    1.763916e+02   -1.238582e+02    7.839346e+03
  41   -8.758274e+03   -2.443668e+01    2.683857e+01    1.763916e+02   -1.238582e+02    7.839346e+03   -8.810464e+03    5.298950e+02    1.241124e+01    1.766249e+02   -1.217937e+02    7.963249e+03
  42   -8.810464e+03    5.298950e+02    1.241124e+01    1.766249e+02   -1.217937e+02    7.963249e+03   -8.734806e+03    1.000838e+03   -2.574136e+00    1.760349e+02   -1.236657e+02    8.085227e+03
  43   -8.734806e+03    1.000838e+03   -2.574136e+00    1.760349e+02   -1.236657e+02    8.085227e+03   -8.538917e+03    1.388837e+03   -2.671167e+01    1.721087e+02   -1.356612e+02    8.139962e+03
  44   -8.538917e+03    1.388837e+03   -2.671167e+01    1.721087e+02   -1.356612e+02    8.139962e+03   -8.300380e+03    1.705666e+03   -4.786585e+01    1.678749e+02   -1.431488e+02    8.196218e+03
  45   -8.300380e+03    1.705666e+03   -4.786585e+01    1.678749e+02   -1.431488e+02    8.196218e+03   -8.024130e+03    1.942954e+03   -6.393621e+01    1.644847e+02   -1.463577e+02    8.226539e+03
  46   -8.024130e+03    1.942954e+03   -6.393621e+01    1.644847e+02   -1.463577e+02    8.226539e+03   -7.573573e+03    2.054115e+03   -7.363706e+01    1.625221e+02   -1.474792e+02    8.187618e+03
  47   -7.573573e+03    2.054115e+03   -7.363706e+01    1.625221e+02   -1.474792e+02    8.187618e+03   -6.551180e+03    1.908705e+03   -7.794601e+01    1.630930e+02   -1.457964e+02    7.981428e+03
  48   -6.551180e+03    1.908705e+03   -7.794601e+01    1.630930e+02   -1.457964e+02    7.981428e+03   -4.732572e+03    1.420848e+03   -7.005051e+01    1.669359e+02   -1.430364e+02    7.613502e+03
  49   -4.732572e+03    1.420848e+03   -7.005051e+01    1.669359e+02   -1.430364e+02    7.613502e+03    0.000000e+00    0.000000e+00    0.000000e+00    1.743555e+02   -1.407031e+02    7.159569e+03
