# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  31    1.775488e+03    4.827802e+03   -2.222833e+02    1.031038e+02    7.563442e+01    2.466256e+03    1.863194e+03    5.040250e+03   -2.556705e+02    1.130809e+02    8.659764e+01    2.531249e+03
  32    1.863194e+03    5.040250e+03   -2.556705e+02    1.130809e+02    8.659764e+01    2.531249e+03    1.966185e+03    5.274481e+03   -2.898772e+02    1.231882e+02    9.723856e+01    2.604874e+03
  33    1.966185e+03    5.274481e+03   -2.898772e+02    1.231882e+02    9.723856e+01    2.604874e+03    2.072821e+03    5.508767e+03   -3.275614e+02    1.327209e+02    1.082227e+02    2.659899e+03
  34    2.072821e+03    5.508767e+03   -3.275614e+02    1.327209e+02    1.082227e+02    2.659899e+03    2.163960e+03    5.710883e+03   -3.708099e+02    1.409035e+02    1.197412e+02    2.666428e+03
  35    2.163960e+03    5.710883e+03   -3.708099e+02    1.409035e+02    1.197412e+02    2.666428e+03    2.220225e+03    5.842497e+03   -4.178352e+02    1.473279e+02    1.315018e+02    2.621608e+03
  36    2.220225e+03    5.842497e+03   -4.178352e+02    1.473279e+02    1.315018e+02    2.621608e+03    2.235350e+03    5.891411e+03   -4.599965e+02    1.501793e+02    1.401177e+02    2.524355e+03
  37    2.235350e+03    5.891411e+03   -4.599965e+02    1.501793e+02    1.401177e+02    2.524355e+03    2.213909e+03    5.865272e+03   -4.903416e+02    1.486876e+02    1.434209e+02    2.386874e+03
  38    2.213909e+03    5.865272e+03   -4.903416e+02    1.486876e+02    1.434209e+02    2.386874e+03    2.167445e+03    5.785115e+03   -5.103524e+02    1.436093e+02    1.428334e+02    2.228994e+03
  39    2.167445e+03    5.785115e+03   -5.103524e+02    1.436093e+02    1.428334e+02    2.228994e+03    2.104503e+03    5.666585e+03   -5.191588e+02    1.351429e+02    1.388962e+02    2.063869e+03
  40    2.104503e+03    5.666585e+03   -5.191588e+02    1.351429e+02    1.388962e+02    2.063869e+03    2.023886e+03    5.508435e+03   -5.179013e+02    1.252834e+02    1.319208e+02    1.892708e+03
  41    2.023886e+03    5.508435e+03   -5.179013e+02    1.252834e+02    1.319208e+02    1.892708e+03    1.927979e+03    5.315135e+03   -5.106977e+02    1.172215e+02    1.227037e+02    1.719583e+03
  42    1.927979e+03    5.315135e+03   -5.106977e+02    1.172215e+02    1.227037e+02    1.719583e+03    1.822198e+03    5.097524e+03   -4.991102e+02    1.148572e+02    1.107882e+02    1.550836e+03
  43    1.822198e+03    5.097524e+03   -4.991102e+02    1.148572e+02    1.107882e+02    1.550836e+03    1.704661e+03    4.852487e+03   -4.809197e+02    1.191050e+02    9.537728e+01    1.384536e+03
  44    1.704661e+03    4.852487e+03   -4.809197e+02    1.191050e+02    9.537728e+01    1.384536e+03    1.570298e+03    4.568299e+03   -4.538598e+02    1.175548e+02    8.032579e+01    1.215239e+03
  45    1.570298e+03    4.568299e+03   -4.538598e+02    1.175548e+02    8.032579e+01    1.215239e+03    1.409344e+03    4.217017e+03   -4.158246e+02    1.045128e+02    6.661712e+01    1.029809e+03
  46    1.409344e+03    4.217017e+03   -4.158246e+02    1.045128e+02    6.661712e+01    1.029809e+03    1.201249e+03    3.723720e+03   -3.620587e+02    8.219647e+01    5.100443e+01    7.972868e+02
  47    1.201249e+03    3.723720e+03   -3.620587e+02    8.219647e+01    5.100443e+01    7.972868e+02    9.172241e+02    2.958017e+03   -2.829368e+02    5.090437e+01    3.139963e+01    4.932952e+02
  48    9.172241e+02    2.958017e+03   -2.829368e+02    5.090437e+01    3.139963e+01    4.932952e+02    5.511157e+02    1.872845e+03   -1.757022e+02    1.900409e+01    1.171696e+01    1.845025e+02
  49    5.511157e+02    1.872845e+03   -1.757022e+02    1.900409e+01    1.171696e+01    1.845025e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
